product_id,name,imageURL,url,num_listings,lowest_price_with_shipping,market_price,latestChange,priceChange
610642,Cottonee (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610642_200w.jpg,https://www.tcgplayer.com/product/610642/pokemon-sv-prismatic-evolutions-cottonee-master-ball-pattern,96.0,4.0,5.67,2025-02-04 20:46:31,-24.9%
610643,Whimsicott (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610643_200w.jpg,https://www.tcgplayer.com/product/610643/pokemon-sv-prismatic-evolutions-whimsicott-master-ball-pattern,33.0,11.65,11.76,2025-02-04 20:46:31,4.44%
610644,Applin (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610644_200w.jpg,https://www.tcgplayer.com/product/610644/pokemon-sv-prismatic-evolutions-applin-master-ball-pattern,61.0,6.0,5.39,2025-02-04 20:46:31,-16.17%
610645,Dipplin (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610645_200w.jpg,https://www.tcgplayer.com/product/610645/pokemon-sv-prismatic-evolutions-dipplin-master-ball-pattern,65.0,4.7,4.7,2025-02-04 20:46:31,-52.24%
610646,Flareon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610646_200w.jpg,https://www.tcgplayer.com/product/610646/pokemon-sv-prismatic-evolutions-flareon-master-ball-pattern,35.0,43.95,53.98,2025-02-04 20:46:31,-17.86%
610647,Litleo (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610647_200w.jpg,https://www.tcgplayer.com/product/610647/pokemon-sv-prismatic-evolutions-litleo-master-ball-pattern,75.0,5.74,7.7,2025-02-04 20:46:31,-28.37%
610648,Pyroar (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610648_200w.jpg,https://www.tcgplayer.com/product/610648/pokemon-sv-prismatic-evolutions-pyroar-master-ball-pattern,72.0,5.0,5.89,2025-02-04 20:46:31,-27.1%
610649,Slowpoke (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610649_200w.jpg,https://www.tcgplayer.com/product/610649/pokemon-sv-prismatic-evolutions-slowpoke-master-ball-pattern,81.0,13.5,16.27,2025-02-04 20:46:31,-11.29%
610650,Slowking (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610650_200w.jpg,https://www.tcgplayer.com/product/610650/pokemon-sv-prismatic-evolutions-slowking-master-ball-pattern,91.0,9.93,11.21,2025-02-04 20:46:31,-33.03%
610651,Goldeen (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610651_200w.jpg,https://www.tcgplayer.com/product/610651/pokemon-sv-prismatic-evolutions-goldeen-master-ball-pattern,61.0,5.65,6.76,2025-02-04 20:46:31,-14.75%
610652,Seaking (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610652_200w.jpg,https://www.tcgplayer.com/product/610652/pokemon-sv-prismatic-evolutions-seaking-master-ball-pattern,67.0,5.58,6.86,2025-02-04 20:46:31,-14.99%
610653,Vaporeon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610653_200w.jpg,https://www.tcgplayer.com/product/610653/pokemon-sv-prismatic-evolutions-vaporeon-master-ball-pattern,37.0,64.5,81.89,2025-02-04 20:46:31,-3.95%
610654,Suicune (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610654_200w.jpg,https://www.tcgplayer.com/product/610654/pokemon-sv-prismatic-evolutions-suicune-master-ball-pattern,26.0,39.95,43.16,2025-02-04 20:46:31,-10.46%
610655,Glaceon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610655_200w.jpg,https://www.tcgplayer.com/product/610655/pokemon-sv-prismatic-evolutions-glaceon-master-ball-pattern,47.0,51.01,75.08,2025-02-04 20:46:31,-7.27%
610656,Jolteon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610656_200w.jpg,https://www.tcgplayer.com/product/610656/pokemon-sv-prismatic-evolutions-jolteon-master-ball-pattern,38.0,63.86,70.56,2025-02-04 20:46:31,-14.8%
610658,Espeon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610658_200w.jpg,https://www.tcgplayer.com/product/610658/pokemon-sv-prismatic-evolutions-espeon-master-ball-pattern,53.0,60.0,79.75,2025-02-04 20:46:31,-18.5%
610659,Duskull (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610659_200w.jpg,https://www.tcgplayer.com/product/610659/pokemon-sv-prismatic-evolutions-duskull-master-ball-pattern,48.0,5.75,7.06,2025-02-04 20:46:31,-26.76%
610660,Dusclops (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610660_200w.jpg,https://www.tcgplayer.com/product/610660/pokemon-sv-prismatic-evolutions-dusclops-master-ball-pattern,39.0,4.88,4.88,2025-02-04 20:46:31,-42.86%
610661,Dusknoir (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610661_200w.jpg,https://www.tcgplayer.com/product/610661/pokemon-sv-prismatic-evolutions-dusknoir-master-ball-pattern,62.0,19.01,25.18,2025-02-04 20:46:31,-21.73%
610662,Spritzee (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610662_200w.jpg,https://www.tcgplayer.com/product/610662/pokemon-sv-prismatic-evolutions-spritzee-master-ball-pattern,81.0,5.52,5.53,2025-02-04 20:46:31,-37.16%
610663,Aromatisse (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610663_200w.jpg,https://www.tcgplayer.com/product/610663/pokemon-sv-prismatic-evolutions-aromatisse-master-ball-pattern,23.0,6.0,6.5,2025-02-04 20:46:31,-6.88%
610664,Sylveon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610664_200w.jpg,https://www.tcgplayer.com/product/610664/pokemon-sv-prismatic-evolutions-sylveon-master-ball-pattern,45.0,67.0,99.9,2025-02-04 20:46:31,-21.97%
610665,Scream Tail (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610665_200w.jpg,https://www.tcgplayer.com/product/610665/pokemon-sv-prismatic-evolutions-scream-tail-master-ball-pattern,34.0,7.91,8.52,2025-02-04 20:46:31,-13.68%
610666,Flutter Mane (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610666_200w.jpg,https://www.tcgplayer.com/product/610666/pokemon-sv-prismatic-evolutions-flutter-mane-master-ball-pattern,35.0,14.0,16.71,2025-02-04 20:46:31,-11.82%
610667,Munkidori (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610667_200w.jpg,https://www.tcgplayer.com/product/610667/pokemon-sv-prismatic-evolutions-munkidori-master-ball-pattern,29.0,7.99,8.03,2025-02-04 20:46:31,-9.37%
610668,Fezandipiti (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610668_200w.jpg,https://www.tcgplayer.com/product/610668/pokemon-sv-prismatic-evolutions-fezandipiti-master-ball-pattern,56.0,11.48,13.46,2025-02-04 20:46:31,-14.86%
610669,Iron Boulder (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610669_200w.jpg,https://www.tcgplayer.com/product/610669/pokemon-sv-prismatic-evolutions-iron-boulder-master-ball-pattern,55.0,10.55,14.24,2025-02-04 20:46:31,-21.8%
610670,Larvitar (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610670_200w.jpg,https://www.tcgplayer.com/product/610670/pokemon-sv-prismatic-evolutions-larvitar-master-ball-pattern,94.0,10.64,13.31,2025-02-04 20:46:31,-31.74%
610671,Pupitar (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610671_200w.jpg,https://www.tcgplayer.com/product/610671/pokemon-sv-prismatic-evolutions-pupitar-master-ball-pattern,35.0,11.5,13.03,2025-02-04 20:46:31,-5.65%
610672,Groudon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610672_200w.jpg,https://www.tcgplayer.com/product/610672/pokemon-sv-prismatic-evolutions-groudon-master-ball-pattern,49.0,23.0,29.99,2025-02-04 20:46:31,-14.39%
610673,Riolu (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610673_200w.jpg,https://www.tcgplayer.com/product/610673/pokemon-sv-prismatic-evolutions-riolu-master-ball-pattern,39.0,20.0,24.12,2025-02-04 20:46:31,-8.6%
610674,Hippopotas (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610674_200w.jpg,https://www.tcgplayer.com/product/610674/pokemon-sv-prismatic-evolutions-hippopotas-master-ball-pattern,77.0,4.0,5.35,2025-02-04 20:46:31,-39.62%
610675,Hippowdon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610675_200w.jpg,https://www.tcgplayer.com/product/610675/pokemon-sv-prismatic-evolutions-hippowdon-master-ball-pattern,56.0,6.24,8.68,2025-02-04 20:46:31,-21.23%
610676,Bloodmoon Ursaluna (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610676_200w.jpg,https://www.tcgplayer.com/product/610676/pokemon-sv-prismatic-evolutions-bloodmoon-ursaluna-master-ball-pattern,51.0,8.95,14.47,2025-02-04 20:46:31,-22.79%
610677,Great Tusk (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610677_200w.jpg,https://www.tcgplayer.com/product/610677/pokemon-sv-prismatic-evolutions-great-tusk-master-ball-pattern,33.0,8.89,9.58,2025-02-04 20:46:31,-13.62%
610678,Okidogi (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610678_200w.jpg,https://www.tcgplayer.com/product/610678/pokemon-sv-prismatic-evolutions-okidogi-master-ball-pattern,63.0,8.89,10.54,2025-02-04 20:46:31,-22.56%
610679,Umbreon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610679_200w.jpg,https://www.tcgplayer.com/product/610679/pokemon-sv-prismatic-evolutions-umbreon-master-ball-pattern,40.0,265.01,332.57,2025-02-04 20:46:31,-9.3%
610680,Sneasel (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610680_200w.jpg,https://www.tcgplayer.com/product/610680/pokemon-sv-prismatic-evolutions-sneasel-master-ball-pattern,80.0,5.38,6.07,2025-02-04 20:46:31,-51.83%
610681,Houndour (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610681_200w.jpg,https://www.tcgplayer.com/product/610681/pokemon-sv-prismatic-evolutions-houndour-master-ball-pattern,64.0,11.5,16.18,2025-02-04 20:46:31,-10.36%
610682,Houndoom (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610682_200w.jpg,https://www.tcgplayer.com/product/610682/pokemon-sv-prismatic-evolutions-houndoom-master-ball-pattern,59.0,19.9,25.06,2025-02-04 20:46:31,-14.3%
610683,Roaring Moon (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610683_200w.jpg,https://www.tcgplayer.com/product/610683/pokemon-sv-prismatic-evolutions-roaring-moon-master-ball-pattern,31.0,22.5,23.73,2025-02-04 20:46:31,-4.85%
610684,Bronzor (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610684_200w.jpg,https://www.tcgplayer.com/product/610684/pokemon-sv-prismatic-evolutions-bronzor-master-ball-pattern,80.0,2.74,2.88,2025-02-04 20:46:31,-59.26%
610685,Bronzong (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610685_200w.jpg,https://www.tcgplayer.com/product/610685/pokemon-sv-prismatic-evolutions-bronzong-master-ball-pattern,27.0,6.1,4.95,2025-02-04 20:46:31,-20.03%
610686,Heatran (Master Ball Pattern),https://tcgplayer-cdn.tcgplayer.com/product/610686_200w.jpg,https://www.tcgplayer.com/product/610686/pokemon-sv-prismatic-evolutions-heatran-master-ball-pattern,90.0,5.25,5.13,2025-02-04 20:46:31,-20.96%
